unit,cycle,anomaly_score,health_score,health_status
43,27,-0.0684115811452893,78.71,NORMAL
43,28,-0.0471199130732505,69.17,WARNING
43,29,-0.077701853636607,82.88,NORMAL
43,30,-0.0238325817077744,58.72,WARNING
43,31,0.0147724989544879,41.41,WARNING
43,32,-0.0450583563333374,68.24,WARNING
43,33,-0.0602581314934903,75.06,NORMAL
43,34,-0.0288400484218946,60.97,WARNING
43,35,-0.0221765177931749,57.98,WARNING
43,36,-0.0759188383267598,82.08,NORMAL
43,37,-0.0324025016825506,62.57,WARNING
43,38,-0.0469662117022265,69.1,WARNING
43,39,-0.0392205866778659,65.62,WARNING
43,40,-0.0544312274449586,72.45,NORMAL
43,41,-0.0351894135667628,63.82,WARNING
43,42,-0.0002699280496377,48.16,WARNING
43,43,-0.0695220694035786,79.21,NORMAL
43,44,-0.0349876029852216,63.73,WARNING
43,45,-0.0065320504885833,50.97,WARNING
43,46,-0.0398166218836762,65.89,WARNING
43,47,-0.0461762523116708,68.74,WARNING
43,48,-0.0423522799776597,67.03,WARNING
43,49,-0.0810413284700262,84.38,NORMAL
43,50,-0.0780828598547665,83.05,NORMAL
43,51,-0.07138152000501,80.05,NORMAL
43,52,-0.0207961407964828,57.36,WARNING
43,53,-0.0358880817072037,64.13,WARNING
43,54,-0.0663547989162792,77.79,NORMAL
43,55,-0.0915385997389626,89.08,NORMAL
43,56,-0.087256255421895,87.16,NORMAL
43,57,-0.0037925058341259,49.74,WARNING
43,58,-0.0378687548373958,65.02,WARNING
43,59,-0.0419647870289504,66.86,WARNING
43,60,-0.0816923569627887,84.67,NORMAL
43,61,-0.0761329142131087,82.18,NORMAL
43,62,-0.0671159131513726,78.13,NORMAL
43,63,-0.0536637335069499,72.1,NORMAL
43,64,-0.0769359527058773,82.54,NORMAL
43,65,-0.0435467469858322,67.56,WARNING
43,66,-0.0608823501735402,75.34,NORMAL
43,67,-0.0561272229429631,73.21,NORMAL
43,68,-0.0631541786599854,76.36,NORMAL
43,69,-0.0844363719174546,85.9,NORMAL
43,70,-0.0958686209815576,91.03,NORMAL
43,71,-0.0822488456771501,84.92,NORMAL
43,72,-0.0921184975204296,89.34,NORMAL
43,73,-0.0773965922542441,82.74,NORMAL
43,74,-0.0687332033720363,78.86,NORMAL
43,75,-0.0317039973908102,62.25,WARNING
43,76,-0.0735642862863411,81.02,NORMAL
43,77,-0.0686096642173222,78.8,NORMAL
43,78,-0.0691577691154076,79.05,NORMAL
43,79,-0.0901780807759775,88.47,NORMAL
43,80,-0.0768640088606439,82.5,NORMAL
43,81,-0.0491505937200543,70.08,NORMAL
43,82,-0.0773318001780665,82.71,NORMAL
43,83,-0.0480941136977344,69.6,WARNING
43,84,-0.0886846770828385,87.81,NORMAL
43,85,-0.1071856560671503,96.1,NORMAL
43,86,-0.0963649051523754,91.25,NORMAL
43,87,-0.076333861804021,82.27,NORMAL
43,88,-0.083827653283848,85.63,NORMAL
43,89,-0.0659886030304952,77.63,NORMAL
43,90,-0.0554616230337803,72.91,NORMAL
43,91,-0.0420092130103324,66.88,WARNING
43,92,-0.0861905070867704,86.69,NORMAL
43,93,-0.0690036220403724,78.98,NORMAL
43,94,-0.0740964967355487,81.26,NORMAL
43,95,-0.0783891284352482,83.19,NORMAL
43,96,-0.0818471405585502,84.74,NORMAL
43,97,-0.053857674516604,72.19,NORMAL
43,98,-0.0480228485430495,69.57,WARNING
43,99,-0.0699790434448354,79.42,NORMAL
43,100,-0.0611367796716676,75.45,NORMAL
43,101,-0.0810477659266233,84.38,NORMAL
43,102,-0.08504972273346,86.18,NORMAL
43,103,-0.0562361612364021,73.25,NORMAL
43,104,-0.0718541900728658,80.26,NORMAL
43,105,-0.0659728216091478,77.62,NORMAL
43,106,-0.0925773768394285,89.55,NORMAL
43,107,-0.0924849087466767,89.51,NORMAL
43,108,-0.077736772223028,82.9,NORMAL
43,109,-0.0907857759115386,88.75,NORMAL
43,110,-0.094956912800118,90.62,NORMAL
43,111,-0.0844272392425343,85.9,NORMAL
43,112,-0.0927264473805167,89.62,NORMAL
43,113,-0.0996538228267872,92.72,NORMAL
43,114,-0.1067774379168331,95.92,NORMAL
43,115,-0.0976879851378793,91.84,NORMAL
43,116,-0.0815610874424013,84.61,NORMAL
43,117,-0.0860503618839151,86.62,NORMAL
43,118,-0.1004620074405628,93.09,NORMAL
43,119,0.0019786007303026,47.15,WARNING
43,120,-0.0634780188126694,76.5,NORMAL
43,121,-0.0921815529278481,89.37,NORMAL
43,122,-0.0999605802848041,92.86,NORMAL
43,123,-0.0834266100192658,85.45,NORMAL
43,124,-0.0572963493467994,73.73,NORMAL
43,125,-0.0853506164779686,86.31,NORMAL
43,126,-0.06704577489814,78.1,NORMAL
43,127,-0.091044895991652,88.86,NORMAL
43,128,-0.0687012506698629,78.84,NORMAL
43,129,-0.1102642773926849,97.48,NORMAL
43,130,-0.0829222932685759,85.22,NORMAL
43,131,-0.0749764673267344,81.66,NORMAL
43,132,-0.0966946562496471,91.4,NORMAL
43,133,-0.0700463935524084,79.45,NORMAL
43,134,-0.1010355516789536,93.34,NORMAL
43,135,-0.0994377236632791,92.63,NORMAL
43,136,-0.0844748066474224,85.92,NORMAL
43,137,-0.0553884365397953,72.87,NORMAL
43,138,-0.1004268619209307,93.07,NORMAL
43,139,-0.0934148244059385,89.93,NORMAL
43,140,-0.1022230119247998,93.88,NORMAL
43,141,-0.0650849582040681,77.22,NORMAL
43,142,-0.0843024500025969,85.84,NORMAL
43,143,-0.1107711418815148,97.71,NORMAL
43,144,-0.1123961260893582,98.44,NORMAL
43,145,-0.1006142793543888,93.15,NORMAL
43,146,-0.0862121229117194,86.7,NORMAL
43,147,-0.1100098550369564,97.37,NORMAL
43,148,-0.0948251964969184,90.56,NORMAL
43,149,-0.0893976187763005,88.12,NORMAL
43,150,-0.0636204476019798,76.57,NORMAL
43,151,-0.0873544353055698,87.21,NORMAL
43,152,-0.0752898283674538,81.8,NORMAL
43,153,-0.0913178050447615,88.99,NORMAL
43,154,-0.090249256374533,88.51,NORMAL
43,155,-0.0632754184581035,76.41,NORMAL
43,156,-0.0791214896980752,83.52,NORMAL
43,157,-0.063855431102072,76.67,NORMAL
43,158,-0.0890887705516203,87.99,NORMAL
43,159,-0.0885332710547576,87.74,NORMAL
43,160,-0.0936485633970695,90.03,NORMAL
43,161,-0.1027774293204351,94.12,NORMAL
43,162,-0.0644868712573176,76.95,NORMAL
43,163,-0.0613422552226063,75.54,NORMAL
43,164,-0.0763053116935721,82.25,NORMAL
43,165,-0.0960028479642455,91.09,NORMAL
43,166,-0.057039924513095,73.62,NORMAL
43,167,-0.0913893013787787,89.02,NORMAL
43,168,-0.0492150737072902,70.11,NORMAL
43,169,-0.0633645847486753,76.45,NORMAL
43,170,-0.0454539258503067,68.42,WARNING
43,171,-0.0543856003061088,72.42,NORMAL
43,172,-0.0687672979826573,78.87,NORMAL
43,173,-0.087496090656978,87.27,NORMAL
43,174,-0.0451198309132287,68.27,WARNING
43,175,-0.0461595099465196,68.74,WARNING
43,176,-0.0550892126813784,72.74,NORMAL
43,177,-0.0577872915186874,73.95,NORMAL
43,178,-0.0608380161647457,75.32,NORMAL
43,179,-0.052143284200556,71.42,NORMAL
43,180,-0.0476238355650668,69.39,WARNING
43,181,-0.0219858052853952,57.9,WARNING
43,182,-0.0486233250723349,69.84,WARNING
43,183,-0.0170121767735907,55.67,WARNING
43,184,-0.0333161856628811,62.98,WARNING
43,185,-0.0121811350665567,53.5,WARNING
43,186,-0.0121276726912791,53.48,WARNING
43,187,-0.0177120629060584,55.98,WARNING
43,188,-0.0026893151276111,49.24,WARNING
43,189,0.0178247494498269,40.04,WARNING
43,190,-0.0254223662900215,59.44,WARNING
43,191,0.0530756831505985,24.24,CRITICAL
43,192,0.017543963858666,40.17,WARNING
43,193,0.0313258568658385,33.99,CRITICAL
43,194,0.0222959030023526,38.04,CRITICAL
43,195,0.0145612024107633,41.51,WARNING
43,196,-0.0016202442114635,48.76,WARNING
43,197,0.0689211682547654,17.13,CRITICAL
43,198,0.0306325603851709,34.3,CRITICAL
43,199,0.056549931930243,22.68,CRITICAL
43,200,0.0243228904606214,37.13,CRITICAL
43,201,0.061854361973395,20.3,CRITICAL
43,202,0.0477673972531896,26.62,CRITICAL
43,203,0.0920072539758138,6.78,CRITICAL
43,204,0.0595685088087298,21.33,CRITICAL
43,205,0.1066552934012827,0.21,CRITICAL
43,206,0.0994113860817438,3.46,CRITICAL
43,207,0.1086376078171241,0.0,CRITICAL
44,1,-0.0788676433908384,83.4,NORMAL
44,2,-0.0813803717837926,84.53,NORMAL
44,3,-0.0849481895203143,86.13,NORMAL
44,4,-0.0730695772534377,80.8,NORMAL
44,5,-0.0572446896692926,73.71,NORMAL
44,6,-0.0517313415803876,71.23,NORMAL
44,7,-0.0190707853018397,56.59,WARNING
44,8,-0.037141956842613,64.69,WARNING
44,9,-0.075932541050487,82.09,NORMAL
44,10,-0.0991037404673917,92.48,NORMAL
44,11,-0.0767457442272228,82.45,NORMAL
44,12,-0.0367690473654641,64.53,WARNING
44,13,-0.0500762174936524,70.49,NORMAL
44,14,-0.0648115433845225,77.1,NORMAL
44,15,-0.0357215120074101,64.06,WARNING
44,16,-0.0829393493457587,85.23,NORMAL
44,17,0.0077427760427185,44.57,WARNING
44,18,-0.0802648210113705,84.03,NORMAL
44,19,-0.0762277295421403,82.22,NORMAL
44,20,-0.0290076922922194,61.04,WARNING
44,21,-0.0296701698261259,61.34,WARNING
44,22,-0.060750652397673,75.28,NORMAL
44,23,-0.0567870993939625,73.5,NORMAL
44,24,-0.001691162014362,48.8,WARNING
44,25,-0.0167619375354291,55.55,WARNING
44,26,-0.0762087780287782,82.21,NORMAL
44,27,-0.0489178283951475,69.97,WARNING
44,28,0.0095105323712084,43.77,WARNING
44,29,-0.0328477279958617,62.77,WARNING
44,30,-0.0232598149353012,58.47,WARNING
44,31,-0.0545522115128403,72.5,NORMAL
44,32,-0.0724740160594071,80.54,NORMAL
44,33,-0.0875443049356211,87.29,NORMAL
44,34,-0.0783185547486225,83.16,NORMAL
44,35,-0.0759285150835996,82.09,NORMAL
44,36,-0.0639318507232276,76.71,NORMAL
44,37,-0.0786072473375544,83.29,NORMAL
44,38,-0.0539838989209665,72.24,NORMAL
44,39,-0.0335690341575831,63.09,WARNING
44,40,-0.0166454021758267,55.5,WARNING
44,41,-0.0477111977644176,69.43,WARNING
44,42,-0.0860881016548749,86.64,NORMAL
44,43,-0.0618388721938172,75.77,NORMAL
44,44,-0.0568196441954168,73.52,NORMAL
44,45,-0.0202404075121861,57.11,WARNING
44,46,-0.082670816114422,85.11,NORMAL
44,47,-0.0876661956825355,87.35,NORMAL
44,48,-0.0457753275064378,68.56,WARNING
44,49,-0.0796624574124277,83.76,NORMAL
44,50,-0.0675317159942953,78.32,NORMAL
44,51,-0.0566819084771011,73.45,NORMAL
44,52,-0.0455717435761578,68.47,WARNING
44,53,-0.0585365175481946,74.29,NORMAL
44,54,-0.0891341181170454,88.01,NORMAL
44,55,-0.0149230350777407,54.73,WARNING
44,56,-0.0617543924804719,75.73,NORMAL
44,57,-0.0057092968237072,50.6,WARNING
44,58,-0.002784511882299,49.29,WARNING
44,59,-0.0716743886430704,80.18,NORMAL
44,60,-0.0026944673089946,49.25,WARNING
44,61,-0.0675879621424307,78.35,NORMAL
44,62,-0.0417890820611388,66.78,WARNING
44,63,-0.0371008464342102,64.67,WARNING
44,64,-0.0041532354626592,49.9,WARNING
44,65,-0.0818573851623105,84.74,NORMAL
44,66,-0.0874749012031483,87.26,NORMAL
44,67,-0.0893732136069263,88.11,NORMAL
44,68,-0.0587775601430193,74.39,NORMAL
44,69,-0.0601582732253719,75.01,NORMAL
44,70,-0.0755683380406191,81.92,NORMAL
44,71,-0.0648093806988031,77.1,NORMAL
44,72,-0.0332241753262289,62.94,WARNING
44,73,-0.085864442807136,86.54,NORMAL
44,74,-0.0434022702850408,67.5,WARNING
44,75,-0.0754761650350382,81.88,NORMAL
44,76,-0.0700223920338745,79.44,NORMAL
44,77,-0.0674223650060663,78.27,NORMAL
44,78,-0.042059902106385,66.9,WARNING
44,79,-0.0630722143514125,76.32,NORMAL
44,80,-0.0493297372648343,70.16,NORMAL
44,81,-0.0724033494580043,80.5,NORMAL
44,82,-0.0870892873675122,87.09,NORMAL
44,83,-0.0202734501542841,57.13,WARNING
44,84,-0.0702502168164128,79.54,NORMAL
44,85,-0.0627952380656887,76.2,NORMAL
44,86,-0.0750724087001056,81.7,NORMAL
44,87,-0.0809428284442121,84.33,NORMAL
44,88,-0.0784181210346953,83.2,NORMAL
44,89,-0.0703050709771446,79.56,NORMAL
44,90,-0.0398081475058465,65.89,WARNING
44,91,-0.0916906892858917,89.15,NORMAL
44,92,-0.0905083754186332,88.62,NORMAL
44,93,-0.0845863753134297,85.97,NORMAL
44,94,-0.0825312354969207,85.05,NORMAL
44,95,-0.0203495833958709,57.16,WARNING
44,96,-0.0407694894175671,66.32,WARNING
44,97,-0.0600473936724407,74.96,NORMAL
44,98,-0.0941144197740158,90.24,NORMAL
44,99,-0.0582613265484475,74.16,NORMAL
44,100,-0.0765800632582187,82.38,NORMAL
44,101,-0.070709347156296,79.74,NORMAL
44,102,-0.0716678994160684,80.17,NORMAL
44,103,-0.0849339800360522,86.12,NORMAL
44,104,-0.0875231782160085,87.28,NORMAL
44,105,-0.0754759811067132,81.88,NORMAL
44,106,-0.0986773114234504,92.29,NORMAL
44,107,-0.1006063342460816,93.15,NORMAL
44,108,-0.1034929867819907,94.45,NORMAL
44,109,-0.0797080737825274,83.78,NORMAL
44,110,-0.0708720966867554,79.82,NORMAL
44,111,-0.0904567856411054,88.6,NORMAL
44,112,-0.0705487207598729,79.67,NORMAL
44,113,-0.0911792401368037,88.92,NORMAL
44,114,-0.0929392289345054,89.71,NORMAL
44,115,-0.0771610191318429,82.64,NORMAL
44,116,-0.0794154399459668,83.65,NORMAL
44,117,-0.0922076827512314,89.38,NORMAL
44,118,-0.1032569034334119,94.34,NORMAL
44,119,-0.0852581681997009,86.27,NORMAL
44,120,-0.0514657814524903,71.12,NORMAL
44,121,-0.0969754298829155,91.52,NORMAL
44,122,-0.0595451850356191,74.74,NORMAL
44,123,-0.0944652304588881,90.4,NORMAL
44,124,-0.082310047835859,84.95,NORMAL
44,125,-0.1037898120184927,94.58,NORMAL
44,126,-0.0901936275442528,88.48,NORMAL
44,127,-0.0835068004932461,85.48,NORMAL
44,128,-0.0753398702746525,81.82,NORMAL
44,129,-0.1006256107879657,93.16,NORMAL
44,130,-0.0789777108527041,83.45,NORMAL
44,131,-0.0901401758738383,88.46,NORMAL
44,132,-0.0858509741087562,86.53,NORMAL
44,133,-0.0831705336594932,85.33,NORMAL
44,134,-0.1023875600824887,93.95,NORMAL
44,135,-0.1072698846570569,96.14,NORMAL
44,136,-0.0760932260916746,82.16,NORMAL
44,137,-0.0926752902151702,89.59,NORMAL
44,138,-0.069268103264072,79.1,NORMAL
44,139,-0.1079532680108747,96.45,NORMAL
44,140,-0.0954518128654489,90.84,NORMAL
44,141,-0.0880082699879912,87.5,NORMAL
44,142,-0.0800803951096107,83.95,NORMAL
44,143,-0.0699393355649609,79.4,NORMAL
44,144,-0.0568464481870405,73.53,NORMAL
44,145,-0.0893856171597534,88.12,NORMAL
44,146,-0.0651855966582577,77.27,NORMAL
44,147,-0.1029014915776926,94.18,NORMAL
44,148,-0.0819007203143085,84.76,NORMAL
44,149,-0.0997937033108941,92.79,NORMAL
44,150,-0.1013388173012875,93.48,NORMAL
44,151,-0.0715630753037557,80.13,NORMAL
44,152,-0.0609992525573841,75.39,NORMAL
44,153,-0.037510833917596,64.86,WARNING
44,154,-0.0931636966873848,89.81,NORMAL
44,155,-0.0758324177046353,82.04,NORMAL
44,156,-0.0785063720670171,83.24,NORMAL
44,157,-0.0665289745262421,77.87,NORMAL
44,158,-0.0565927761928165,73.41,NORMAL
44,159,-0.0477899794229072,69.47,WARNING
44,160,-0.0741818723902455,81.3,NORMAL
44,161,-0.0632594778273583,76.4,NORMAL
44,162,-0.0760764983257232,82.15,NORMAL
44,163,-0.0419325665204924,66.84,WARNING
44,164,-0.0611593790772151,75.46,NORMAL
44,165,-0.0453633074673879,68.38,WARNING
44,166,-0.0692387609781362,79.09,NORMAL
44,167,-0.0610909193445765,75.43,NORMAL
44,168,-0.0382515201360562,65.19,WARNING
44,169,-0.0546830375624752,72.56,NORMAL
44,170,-0.0337394542115543,63.17,WARNING
44,171,-0.015426904293281,54.96,WARNING
44,172,-0.0345333462474964,63.52,WARNING
44,173,-0.0212775709244614,57.58,WARNING
44,174,-0.0349549389129403,63.71,WARNING
44,175,-0.0446209934737756,68.05,WARNING
44,176,-0.0459249204636304,68.63,WARNING
44,177,-0.0098683397159681,52.46,WARNING
44,178,-0.0353534766663081,63.89,WARNING
44,179,-0.0135430543908849,54.11,WARNING
44,180,0.010086513142916,43.51,WARNING
44,181,0.0408478158899057,29.72,CRITICAL
44,182,0.0101743678249235,43.48,WARNING
44,183,-0.0413170347579409,66.56,WARNING
44,184,0.0066275599545825,45.07,WARNING
44,185,0.0416963776233499,29.34,CRITICAL
44,186,0.0026580574994569,46.85,WARNING
44,187,0.0276128197521103,35.66,CRITICAL
44,188,0.0289907057965659,35.04,CRITICAL
44,189,0.0224070516151507,37.99,CRITICAL
44,190,0.040837296299994,29.73,CRITICAL
44,191,0.0701894544855397,16.56,CRITICAL
44,192,0.0787507739487369,12.72,CRITICAL
45,1,-0.0168895395284978,55.61,WARNING
45,2,-0.011007559014373,52.97,WARNING
45,3,0.0017923845345696,47.23,WARNING
45,4,-0.0339496006387722,63.26,WARNING
45,5,-0.0343001068732854,63.42,WARNING
45,6,-0.0318773886049741,62.33,WARNING
45,7,-0.0258409582335141,59.62,WARNING
45,8,-0.0331256256684868,62.89,WARNING
45,9,0.0653419129353878,18.74,CRITICAL
45,10,-0.0295855978852915,61.3,WARNING
45,11,-0.0450971936830757,68.26,WARNING
45,12,-0.0294462684931536,61.24,WARNING
45,13,-0.0121444112581244,53.48,WARNING
45,14,0.0019011706106838,47.18,WARNING
45,15,-0.0566999339553106,73.46,NORMAL
45,16,-0.0222203836936582,58.0,WARNING
45,17,0.0417087041691656,29.33,CRITICAL
45,18,-0.0396738687687056,65.83,WARNING
45,19,-0.0183133009770286,56.25,WARNING
45,20,-0.044108573289389,67.82,WARNING
45,21,0.0369147488046915,31.48,CRITICAL
45,22,-0.0206679099550762,57.31,WARNING
45,23,-0.0061869513282208,50.81,WARNING
45,24,-0.0816214847186594,84.64,NORMAL
45,25,-0.0353336287977244,63.88,WARNING
45,26,-0.0377337291552809,64.96,WARNING
45,27,0.0495196272809513,25.83,CRITICAL
45,28,-0.0393366386574466,65.68,WARNING
45,29,-0.0198057669864138,56.92,WARNING
45,30,-0.0064997677926706,50.95,WARNING
45,31,-0.0204271530013741,57.2,WARNING
45,32,-0.0170260021026374,55.67,WARNING
45,33,-0.0380545602791967,65.1,WARNING
45,34,0.0020686868134647,47.11,WARNING
45,35,-0.0506469247715197,70.75,NORMAL
45,36,-0.02337610327924,58.52,WARNING
45,37,-0.0168414090794882,55.59,WARNING
45,38,-0.014025876775746,54.33,WARNING
45,39,-0.0330934739472341,62.88,WARNING
45,40,-0.044316466825592,67.91,WARNING
45,41,-0.0320544336071998,62.41,WARNING
45,42,-0.0439428311581688,67.74,WARNING
45,43,-0.0032008944733124,49.47,WARNING
45,44,-0.0447551610884907,68.11,WARNING
45,45,-0.0225577761933535,58.15,WARNING
45,46,-0.0539763005756728,72.24,NORMAL
45,47,0.0159675634513852,40.88,WARNING
45,48,-0.0489664291986299,69.99,WARNING
45,49,-0.0858576471317128,86.54,NORMAL
45,50,-0.0258056778225939,59.61,WARNING
45,51,-0.0675900578203728,78.35,NORMAL
45,52,-0.0175465762044309,55.91,WARNING
45,53,-0.038717588714717,65.4,WARNING
45,54,-0.0356681210023989,64.03,WARNING
45,55,-0.0321017170758344,62.43,WARNING
45,56,-0.0607023009946556,75.26,NORMAL
45,57,-0.0665219354390794,77.87,NORMAL
45,58,-0.051638235097852,71.19,NORMAL
45,59,-0.0933874214636874,89.91,NORMAL
45,60,-0.0393411503749913,65.68,WARNING
45,61,-0.0122250560639009,53.52,WARNING
45,62,-0.0670993994891668,78.13,NORMAL
45,63,-0.0396223076819798,65.8,WARNING
45,64,-0.0483155743856639,69.7,WARNING
45,65,-0.0465667509998958,68.92,WARNING
45,66,-0.0529775298934153,71.79,NORMAL
45,67,-0.027880044436055,60.54,WARNING
45,68,-0.0381181697438933,65.13,WARNING
45,69,-0.0648212826618009,77.1,NORMAL
45,70,-0.0472862634272292,69.24,WARNING
45,71,-0.0810533630474638,84.38,NORMAL
45,72,-0.0862082861579311,86.69,NORMAL
45,73,-0.011165184317911,53.04,WARNING
45,74,-0.0646102059542454,77.01,NORMAL
45,75,-0.0714178344146256,80.06,NORMAL
45,76,-0.0717558502267426,80.21,NORMAL
45,77,-0.0515436031235005,71.15,NORMAL
45,78,0.0023502716001313,46.98,WARNING
45,79,-0.0733524932255769,80.93,NORMAL
45,80,-0.0859928566039764,86.6,NORMAL
45,81,-0.0660509201464722,77.66,NORMAL
45,82,-0.0625707860106293,76.1,NORMAL
45,83,-0.0289730959083622,61.03,WARNING
45,84,0.0017628876035277,47.25,WARNING
45,85,-0.0621823459248542,75.92,NORMAL
45,86,-0.0720375753231753,80.34,NORMAL
45,87,-0.0558627677181255,73.09,NORMAL
45,88,-0.057330407047115,73.75,NORMAL
45,89,-0.0702269610212762,79.53,NORMAL
45,90,-0.1002242927734449,92.98,NORMAL
45,91,-0.0783831351994635,83.19,NORMAL
45,92,-0.0629999226611973,76.29,NORMAL
45,93,-0.0773739791248532,82.73,NORMAL
45,94,-0.0550062478068124,72.7,NORMAL
45,95,-0.0891517247677487,88.01,NORMAL
45,96,-0.0809826121233297,84.35,NORMAL
45,97,-0.0486738230331849,69.86,WARNING
45,98,-0.0773905089509353,82.74,NORMAL
45,99,-0.0815108153547116,84.59,NORMAL
45,100,-0.0660357670402618,77.65,NORMAL
45,101,-0.0932994476589221,89.87,NORMAL
45,102,-0.0841285216241461,85.76,NORMAL
45,103,-0.0601937308551618,75.03,NORMAL
45,104,-0.0466582792567928,68.96,WARNING
45,105,-0.0627278274441364,76.17,NORMAL
45,106,-0.0848416160350065,86.08,NORMAL
45,107,-0.0718951749696492,80.28,NORMAL
45,108,-0.0738938943519925,81.17,NORMAL
45,109,-0.0951418059144239,90.7,NORMAL
45,110,-0.0881554893906549,87.57,NORMAL
45,111,-0.061127197611338,75.45,NORMAL
45,112,-0.0641963155212878,76.82,NORMAL
45,113,-0.0462149719051835,68.76,WARNING
45,114,-0.0717368850427025,80.21,NORMAL
45,115,-0.0689973105741758,78.98,NORMAL
45,116,-0.0595507441095926,74.74,NORMAL
45,117,-0.078750160530169,83.35,NORMAL
45,118,-0.0814648780959302,84.57,NORMAL
45,119,-0.0758439416707671,82.05,NORMAL
45,120,-0.0917111838242797,89.16,NORMAL
45,121,-0.0834240617230261,85.45,NORMAL
45,122,-0.0567025834320932,73.46,NORMAL
45,123,-0.0776037545841417,82.84,NORMAL
45,124,-0.0614589859158669,75.6,NORMAL
45,125,-0.0970183451072433,91.54,NORMAL
45,126,-0.0894851960076728,88.16,NORMAL
45,127,-0.0854398064387987,86.35,NORMAL
45,128,-0.0592185035747235,74.59,NORMAL
45,129,-0.0551272101948027,72.76,NORMAL
45,130,-0.0829301544703836,85.22,NORMAL
45,131,-0.0784330890604761,83.21,NORMAL
45,132,-0.0493766934076693,70.18,NORMAL
45,133,-0.0720994552023186,80.37,NORMAL
45,134,-0.0641983588490195,76.83,NORMAL
45,135,-0.0605686375040505,75.2,NORMAL
45,136,-0.0678386429909805,78.46,NORMAL
45,137,-0.0161404077259459,55.28,WARNING
45,138,-0.065662188190428,77.48,NORMAL
45,139,-0.025407797088877,59.43,WARNING
45,140,-0.0314883364407834,62.16,WARNING
45,141,-0.00757485394005,51.43,WARNING
45,142,0.0092375944846156,43.9,WARNING
45,143,-0.0500975946845612,70.5,NORMAL
45,144,-0.0600009825089823,74.94,NORMAL
45,145,0.005729295563762,45.47,WARNING
45,146,-0.0155770457168883,55.02,WARNING
45,147,-0.0269776896732598,60.13,WARNING
45,148,0.0061594015695758,45.28,WARNING
45,149,0.0092985680258491,43.87,WARNING
45,150,0.0140363497829705,41.74,WARNING
45,151,-0.0135151942980996,54.1,WARNING
45,152,0.0446475860181987,28.02,CRITICAL
45,153,0.0120675048743034,42.63,WARNING
45,154,0.0278310867814788,35.56,CRITICAL
45,155,0.0721716012906565,15.67,CRITICAL
45,156,0.0541302969850191,23.76,CRITICAL
45,157,0.0875382002435909,8.78,CRITICAL
45,158,0.0726099170912802,15.48,CRITICAL
46,1,0.0402802344840412,29.98,CRITICAL
46,2,0.0126793969755247,42.35,WARNING
46,3,-0.0561034652607151,73.2,NORMAL
46,4,-0.0510068953894457,70.91,NORMAL
46,5,-0.0566961460383898,73.46,NORMAL
46,6,4.650878391387892e-05,48.02,WARNING
46,7,-0.0369662733715158,64.61,WARNING
46,8,-0.0645296530117396,76.97,NORMAL
46,9,-0.0043135552709795,49.97,WARNING
46,10,-0.0640809812865172,76.77,NORMAL
46,11,-0.0492666045834957,70.13,NORMAL
46,12,-0.0607109902428508,75.26,NORMAL
46,13,-0.0224821581067647,58.12,WARNING
46,14,-0.0369688469602035,64.61,WARNING
46,15,-0.0396245808999622,65.81,WARNING
46,16,-0.0464777833621489,68.88,WARNING
46,17,-0.036471774750686,64.39,WARNING
46,18,-0.044420730576436,67.96,WARNING
46,19,-0.0488443320740901,69.94,WARNING
46,20,-0.0310669750151071,61.97,WARNING
46,21,-0.0645613764937596,76.99,NORMAL
46,22,0.0188002413054274,39.61,CRITICAL
46,23,-0.019019000526124,56.57,WARNING
46,24,-0.0487097186755524,69.88,WARNING
46,25,-0.014314508604071,54.46,WARNING
46,26,-0.005747863285393,50.61,WARNING
46,27,-0.0516729157540271,71.21,NORMAL
46,28,-0.0011004940758193,48.53,WARNING
46,29,-0.0517182518110713,71.23,NORMAL
46,30,-0.0396580260559791,65.82,WARNING
46,31,0.0427693323576203,28.86,CRITICAL
46,32,-0.0378029810813858,64.99,WARNING
46,33,-0.0546522700926326,72.54,NORMAL
46,34,-0.0364822783021768,64.4,WARNING
46,35,-0.030414275279882,61.68,WARNING
46,36,-0.0522317030564539,71.46,NORMAL
46,37,-0.0360703546598438,64.21,WARNING
46,38,-0.0409460401101604,66.4,WARNING
46,39,-0.068761389123791,78.87,NORMAL
46,40,-0.0641953712347893,76.82,NORMAL
46,41,-0.0883507001108212,87.66,NORMAL
46,42,-0.0525489659850372,71.6,NORMAL
46,43,-0.0321052148178046,62.43,WARNING
46,44,-0.0352442017738384,63.84,WARNING
46,45,-0.0280992568010897,60.64,WARNING
46,46,-0.0333170936089265,62.98,WARNING
46,47,-0.0728794961647775,80.72,NORMAL
46,48,-0.0275119119697365,60.37,WARNING
46,49,-0.0590897788036888,74.53,NORMAL
46,50,-0.0464308832281002,68.86,WARNING
46,51,-0.0529368200379866,71.78,NORMAL
46,52,-0.0688582728309915,78.91,NORMAL
46,53,-0.0399179701841801,65.94,WARNING
46,54,-0.0573472229352396,73.75,NORMAL
46,55,-0.0169786777274381,55.65,WARNING
46,56,-0.0390287848639371,65.54,WARNING
46,57,0.0036595224820099,46.4,WARNING
46,58,-0.0488119457767353,69.93,WARNING
46,59,-0.0528478508797232,71.74,NORMAL
46,60,-0.0418705360713336,66.81,WARNING
46,61,-0.0597272423588607,74.82,NORMAL
46,62,-0.041114852023261,66.47,WARNING
46,63,-0.022734420052541,58.23,WARNING
